timestamp,open,high,low,close,volume,symbol
2025-11-11 18:45:00,0.28568,0.28687,0.28553,0.28565,348078.0,XLM/USDT:USDT
2025-11-11 19:00:00,0.28565,0.28569,0.28371,0.28441,2132486.0,XLM/USDT:USDT
2025-11-11 19:15:00,0.28441,0.28552,0.28441,0.28547,327533.0,XLM/USDT:USDT
2025-11-11 19:30:00,0.28547,0.28602,0.28434,0.28482,1416735.0,XLM/USDT:USDT
2025-11-11 19:45:00,0.28482,0.28499,0.28358,0.28404,383696.0,XLM/USDT:USDT
2025-11-11 20:00:00,0.28404,0.2842,0.28284,0.28366,990383.0,XLM/USDT:USDT
2025-11-11 20:15:00,0.28366,0.28448,0.28323,0.28323,443662.0,XLM/USDT:USDT
2025-11-11 20:30:00,0.28323,0.28327,0.28154,0.28196,710894.0,XLM/USDT:USDT
2025-11-11 20:45:00,0.28196,0.28231,0.28093,0.28184,1867016.0,XLM/USDT:USDT
2025-11-11 21:00:00,0.28184,0.28306,0.28181,0.28226,918979.0,XLM/USDT:USDT
2025-11-11 21:15:00,0.28226,0.28291,0.28199,0.28202,765364.0,XLM/USDT:USDT
2025-11-11 21:30:00,0.28202,0.28202,0.28016,0.28048,1069424.0,XLM/USDT:USDT
2025-11-11 21:45:00,0.28048,0.28147,0.28019,0.28076,452123.0,XLM/USDT:USDT
2025-11-11 22:00:00,0.28076,0.28211,0.27955,0.28189,1356066.0,XLM/USDT:USDT
2025-11-11 22:15:00,0.28189,0.28255,0.28062,0.28246,817134.0,XLM/USDT:USDT
2025-11-11 22:30:00,0.28246,0.28373,0.28215,0.28336,600572.0,XLM/USDT:USDT
2025-11-11 22:45:00,0.28336,0.28399,0.28317,0.28342,468302.0,XLM/USDT:USDT
2025-11-11 23:00:00,0.28342,0.28349,0.28207,0.28246,796234.0,XLM/USDT:USDT
2025-11-11 23:15:00,0.28246,0.28304,0.28191,0.28203,409541.0,XLM/USDT:USDT
2025-11-11 23:30:00,0.28203,0.2823,0.28073,0.2818,362402.0,XLM/USDT:USDT
2025-11-11 23:45:00,0.2818,0.28201,0.28087,0.28146,706275.0,XLM/USDT:USDT
2025-11-12 00:00:00,0.28146,0.28268,0.27982,0.2807,1314370.0,XLM/USDT:USDT
2025-11-12 00:15:00,0.2807,0.28236,0.28051,0.28112,1106992.0,XLM/USDT:USDT
2025-11-12 00:30:00,0.28112,0.28153,0.28024,0.28125,556538.0,XLM/USDT:USDT
2025-11-12 00:45:00,0.28125,0.28149,0.27966,0.27982,415871.0,XLM/USDT:USDT
2025-11-12 01:00:00,0.27982,0.28192,0.27963,0.28182,517492.0,XLM/USDT:USDT
2025-11-12 01:15:00,0.28182,0.28321,0.28134,0.28177,1064782.0,XLM/USDT:USDT
